pid	ppid	status_name	stat_comm	user	kthread	state	policy	priority	nice	threads	rss_kb	vsz_kb	pss_kb	socket_count	fd_devices	exe	cmdline	cgroup
718	2	irq/158-arm-smmu-context-fault	irq/158-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
720	2	irq/159-arm-smmu-context-fault	irq/159-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
722	2	irq/160-arm-smmu-context-fault	irq/160-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
724	2	irq/161-arm-smmu-context-fault	irq/161-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
726	2	irq/162-arm-smmu-context-fault	irq/162-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
728	2	kworker/R-ext4-	kworker/R-ext4-	root	1		TS	39	-20	1	0	0						
730	2	irq/163-arm-smmu-context-fault	irq/163-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
732	2	irq/164-arm-smmu-context-fault	irq/164-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
734	2	irq/165-arm-smmu-context-fault	irq/165-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
736	2	irq/166-arm-smmu-context-fault	irq/166-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
738	2	irq/167-arm-smmu-context-fault	irq/167-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
740	2	irq/168-arm-smmu-context-fault	irq/168-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
742	2	irq/169-arm-smmu-context-fault	irq/169-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
744	2	irq/170-arm-smmu-context-fault	irq/170-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
746	2	irq/171-arm-smmu-context-fault	irq/171-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
748	2	irq/33-arm-smmu-context-fault	irq/33-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
750	2	irq/34-arm-smmu-context-fault	irq/34-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
752	2	irq/35-arm-smmu-context-fault	irq/35-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
754	2	irq/36-arm-smmu-context-fault	irq/36-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
756	2	irq/37-arm-smmu-context-fault	irq/37-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
758	2	irq/38-arm-smmu-context-fault	irq/38-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
760	2	irq/39-arm-smmu-context-fault	irq/39-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
762	2	irq/40-arm-smmu-context-fault	irq/40-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
764	2	irq/41-arm-smmu-context-fault	irq/41-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
766	2	irq/42-arm-smmu-context-fault	irq/42-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
768	2	irq/43-arm-smmu-context-fault	irq/43-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
770	2	irq/44-arm-smmu-context-fault	irq/44-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
772	2	irq/45-arm-smmu-context-fault	irq/45-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
774	2	irq/46-arm-smmu-context-fault	irq/46-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
776	2	irq/47-arm-smmu-context-fault	irq/47-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
778	2	irq/48-arm-smmu-context-fault	irq/48-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
780	2	irq/49-arm-smmu-context-fault	irq/49-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
782	2	irq/50-arm-smmu-context-fault	irq/50-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
784	2	irq/51-arm-smmu-context-fault	irq/51-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
786	2	irq/52-arm-smmu-context-fault	irq/52-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
788	2	irq/53-arm-smmu-context-fault	irq/53-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
790	2	irq/54-arm-smmu-context-fault	irq/54-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
792	2	irq/55-arm-smmu-context-fault	irq/55-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
794	2	irq/56-arm-smmu-context-fault	irq/56-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
796	2	irq/57-arm-smmu-context-fault	irq/57-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
798	2	irq/58-arm-smmu-context-fault	irq/58-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
800	2	irq/59-arm-smmu-context-fault	irq/59-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
802	2	irq/60-arm-smmu-context-fault	irq/60-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
804	2	irq/61-arm-smmu-context-fault	irq/61-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
806	2	irq/98-arm-smmu-context-fault	irq/98-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
808	2	irq/172-arm-smmu-context-fault	irq/172-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
810	2	irq/99-arm-smmu-context-fault	irq/99-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
812	2	irq/62-arm-smmu-context-fault	irq/62-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
814	2	irq/100-arm-smmu-context-fault	irq/100-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
816	2	irq/63-arm-smmu-context-fault	irq/63-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
818	2	irq/173-arm-smmu-context-fault	irq/173-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
820	2	irq/64-arm-smmu-context-fault	irq/64-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
822	2	irq/174-arm-smmu-context-fault	irq/174-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
824	2	irq/65-arm-smmu-context-fault	irq/65-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
826	2	irq/66-arm-smmu-context-fault	irq/66-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
828	2	irq/67-arm-smmu-context-fault	irq/67-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
830	2	irq/68-arm-smmu-context-fault	irq/68-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
832	2	irq/101-arm-smmu-context-fault	irq/101-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
834	2	irq/102-arm-smmu-context-fault	irq/102-arm-smmu-context-fault	root	1		FF	90	-	1	0	0						
884	2	psimon	psimon	root	1		FF	41	-	1	0	0						
896	1	bridgechip_server		display	0		TS	19	0	2	4936	19144		3		/usr/bin/bridgechip_server	/usr/bin/bridgechip_server	
897	1	dbus-daemon		message+	0		TS	19	0	1	4948	8576		17	/sys/fs/selinux/status	/usr/bin/dbus-daemon	/usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only	
910	1	smcinvoke_service		root	0		TS	19	0	187	14936	10921252		3	/dev/shm/lrmc_rq_4200_1_nvdata-bspconfi;/dev/shm/lrmc_rq_4214_1_ssgtzd;/dev/shm/lrmc_rq_4086_1_qseecomd;/dev/shm/lrmc_rq_3369_1_openwfd_server;/dev/shm/lrmc_rq_3368_1_openwfd_server;/dev/shm/lrmc_rq_910_1_smcinvoke_servi;/dev/scmnode;/dev/scmnode_sec	/usr/bin/smcinvoke_service	/usr/bin/smcinvoke_service	
919	1	ssr-rm		root	0		TS	19	0	55	7420	3145012		3	"/dev/shm/lrmc_rq_3661_2_aud_fastrpcd;/dev/shm/lrmc_rq_2588_8_fastrpc-rm;/dev/shm/lrmc_rq_2564_8_diag_task;/dev/shm/lrmc_rq_2404_1_vhu-vsock-ssr-"";/dev/shm/lrmc_rq_1798_1_awe_audio_servi;/dev/shm/lrmc_rq_1716_1_ssr_event_reg;/dev/shm/lrmc_rq_1083_1_glink_service_l;/dev/shm/lrmc_rq_1005_1_pil-rm"	/usr/bin/ssr-rm	/usr/bin/ssr-rm -s adsp0 -s adsp1 -s adsp2 -s gpdsp0 -s gpdsp1 -s cdsp0 -s cdsp1 -s cdsp2 -s cdsp3 -s soccp -s hpassc0 -s hpassc1 -s hpassc2 -r 1 -t 25	
959	1	systemd-journald		root	0		TS	19	0	1	16076	43036		116	/dev/kmsg;/sys/fs/cgroup/system.slice/systemd-journald.service/memory.pressure	/usr/lib/systemd/systemd-journald	/usr/lib/systemd/systemd-journald	
981	1	vmm-pwr-key		root	0		TS	19	0	3	3420	154580		5	/dev/uinput	/usr/bin/vmm-pwr-key	/usr/bin/vmm-pwr-key	
984	2	kworker/2:3-rcu_gp	kworker/2:3-rcu_gp	root	1		TS	19	0	1	0	0						
985	2	kworker/3:2-events	kworker/3:2-events	root	1		TS	19	0	1	0	0						
1005	1	pil-rm		root	0		TS	19	0	51	8616	4268820		3	/dev/kiumd;/dev/shm/lrmc_rq_2147_1_sv_server;/dev/shm/lrmc_rq_1207_2_devcreate_0_1;/dev/shm/lrmc_rq_1418_1_videoCore;/dev/shm/lrmc_rq_1204_3_AdrenoOsLib;/dev/shm/lrmc_rq_1206_3_AdrenoOsLib;/dev/shm/lrmc_rq_1199_2_nsp_drv;/dev/shm/lrmc_rq_1005_1_pil-rm;/dev/shm/shm_smem_lock;/dev/scmnode;/dev/scmnode_sec;/dev/scmi_hpass0;/dev/scmi_nsp0;/dev/scmi_nsp1;/dev/scmi_hpass1;/dev/scmi_hpass2;/dev/scmi_nsp2;/dev/scmi_nsp3;/sys/firmware/devicetree/base/soc@0/umd_pil@9007000/iommus;/dev/vfio/vfio;/dev/vfio/14	/usr/bin/pil-rm	/usr/bin/pil-rm	
1006	1	safetymonitor		root	0		FF	88	-	10	5704	233528		5	/sys/firmware/devicetree/base/soc@0/safety-ddr@82010000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/13	/usr/sbin/safetymonitor	/usr/sbin/safetymonitor	
1012	2	irq/330-vfio-irq[330](9007000.umd_pil)	irq/330-vfio-irq[330](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1013	2	irq/331-vfio-irq[331](9007000.umd_pil)	irq/331-vfio-irq[331](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1014	2	irq/332-vfio-irq[332](9007000.umd_pil)	irq/332-vfio-irq[332](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1015	2	irq/333-vfio-irq[333](9007000.umd_pil)	irq/333-vfio-irq[333](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1016	2	irq/334-vfio-irq[334](9007000.umd_pil)	irq/334-vfio-irq[334](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1017	2	irq/335-vfio-irq[335](9007000.umd_pil)	irq/335-vfio-irq[335](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1018	2	irq/336-vfio-irq[336](9007000.umd_pil)	irq/336-vfio-irq[336](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1019	2	irq/337-vfio-irq[337](9007000.umd_pil)	irq/337-vfio-irq[337](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1020	2	irq/338-vfio-irq[338](9007000.umd_pil)	irq/338-vfio-irq[338](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1021	2	irq/339-vfio-irq[339](9007000.umd_pil)	irq/339-vfio-irq[339](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1022	2	irq/340-vfio-irq[340](9007000.umd_pil)	irq/340-vfio-irq[340](9007000.umd_pil)	root	1		FF	90	-	1	0	0						
1043	2	irq/341-vfio-irq[341](82010000.safety-ddr)	irq/341-vfio-irq[341](82010000.safety-ddr)	root	1		FF	90	-	1	0	0						
1054	1	sailmb_server		root	0		TS	19	0	3	2900	24880		4	/sys/firmware/devicetree/base/soc@0/sail-mailbox@82030000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/17	/usr/bin/sailmb_server	/usr/bin/sailmb_server	
1056	2	irq/342-vfio-irq[342](82030000.sail-mailbox)	irq/342-vfio-irq[342](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1057	2	irq/343-vfio-irq[343](82030000.sail-mailbox)	irq/343-vfio-irq[343](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1058	2	irq/344-vfio-irq[344](82030000.sail-mailbox)	irq/344-vfio-irq[344](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1059	2	irq/345-vfio-irq[345](82030000.sail-mailbox)	irq/345-vfio-irq[345](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1060	2	irq/346-vfio-irq[346](82030000.sail-mailbox)	irq/346-vfio-irq[346](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1061	2	irq/347-vfio-irq[347](82030000.sail-mailbox)	irq/347-vfio-irq[347](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1062	2	irq/348-vfio-irq[348](82030000.sail-mailbox)	irq/348-vfio-irq[348](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1063	2	irq/349-vfio-irq[349](82030000.sail-mailbox)	irq/349-vfio-irq[349](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1064	2	irq/350-vfio-irq[350](82030000.sail-mailbox)	irq/350-vfio-irq[350](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1065	2	irq/351-vfio-irq[351](82030000.sail-mailbox)	irq/351-vfio-irq[351](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1066	2	irq/352-vfio-irq[352](82030000.sail-mailbox)	irq/352-vfio-irq[352](82030000.sail-mailbox)	root	1		FF	90	-	1	0	0						
1081	2	kworker/14:4-events	kworker/14:4-events	root	1		TS	19	0	1	0	0						
1082	1	compresmgr_service		root	0		TS	19	0	92	11240	8727364		3	/dev/shm/lrmc_rq_3989_2_compute-cape;/dev/shm/lrmc_rq_1204_1_kgsl;/dev/shm/lrmc_rq_1206_1_kgsl;/sys/firmware/devicetree/base/soc@0/hscnoc@2030000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/134;/dev/shm/lrmc_rq_347149_1_rpc_0_GVM_.vo;/dev/shm/lrmc_rq_347149_1_rpc_0_GVM_.vo (deleted)	/usr/bin/compresmgr_service	/usr/bin/compresmgr_service -f /etc/compresmgr_config.xml	
1083	1	glink_service_lrm		root	0		TS	19	0	169	12532	10864344		3	/dev/shm/lrmc_rq_3310_7_nspconfig_servi;/dev/shm/lrmc_rq_3310_3_nspconfig_servi;/dev/shm/lrmc_rq_3310_4_nspconfig_servi;/dev/shm/lrmc_rq_3310_6_nspconfig_servi;/dev/shm/lrmc_rq_3310_5_nspconfig_servi;/dev/shm/lrmc_rq_3310_2_nspconfig_servi;/dev/shm/lrmc_rq_3310_1_nspconfig_servi;/dev/shm/lrmc_rq_2657_7_glink-passthrou;/dev/shm/lrmc_rq_2657_4_glink-passthrou;/dev/shm/lrmc_rq_2657_5_glink-passthrou;/dev/shm/lrmc_rq_2657_6_glink-passthrou;/dev/shm/lrmc_rq_2657_3_glink-passthrou;/dev/shm/lrmc_rq_2657_1_glink-passthrou;/dev/shm/lrmc_rq_2657_2_glink-passthrou;/dev/shm/lrmc_rq_2588_7_fastrpc-rm;/dev/shm/lrmc_rq_2588_4_fastrpc-rm;/dev/shm/lrmc_rq_2588_3_fastrpc-rm;/dev/shm/lrmc_rq_2588_5_fastrpc-rm;/dev/shm/lrmc_rq_2588_6_fastrpc-rm;/dev/shm/lrmc_rq_2588_2_fastrpc-rm;/dev/shm/lrmc_rq_2588_1_fastrpc-rm;/dev/shm/lrmc_rq_2564_4_diag_service;/dev/shm/lrmc_rq_2564_2_diag_service;/dev/shm/lrmc_rq_2564_3_diag_service;/dev/shm/lrmc_rq_2564_1_diag_service;/dev/shm/lrmc_rq_2564_7_diag_service;/dev/shm/lrmc_rq_2564_5_diag_service;/dev/shm/lrmc_rq_2564_6_diag_service;/dev/shm/lrmc_rq_1083_1_glink_service_l;/dev/shm/shm_smem_lock;/dev/dma_heap/system;/sys/firmware/devicetree/base/soc@0/umd_glink@9007000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/15	/usr/bin/glink_service_lrm	/usr/bin/glink_service_lrm -s adsp0_0_0_0 -s cdsp0_0_0_0 -s cdsp1_0_0_0 -s adsp1_0_0_0 -s adsp2_0_0_0 -s cdsp2_0_0_0 -s cdsp3_0_0_0	
1086	2	irq/353-vfio-irq[353](9007000.umd_glink)	irq/353-vfio-irq[353](9007000.umd_glink)	root	1		FF	90	-	1	0	0						
1087	2	irq/354-vfio-irq[354](9007000.umd_glink)	irq/354-vfio-irq[354](9007000.umd_glink)	root	1		FF	90	-	1	0	0						
1088	2	irq/355-vfio-irq[355](9007000.umd_glink)	irq/355-vfio-irq[355](9007000.umd_glink)	root	1		FF	90	-	1	0	0						
1089	2	irq/356-vfio-irq[356](9007000.umd_glink)	irq/356-vfio-irq[356](9007000.umd_glink)	root	1		FF	90	-	1	0	0						
1090	2	irq/357-vfio-irq[357](9007000.umd_glink)	irq/357-vfio-irq[357](9007000.umd_glink)	root	1		FF	90	-	1	0	0						
1091	2	irq/358-vfio-irq[358](9007000.umd_glink)	irq/358-vfio-irq[358](9007000.umd_glink)	root	1		FF	90	-	1	0	0						
1092	2	irq/359-vfio-irq[359](9007000.umd_glink)	irq/359-vfio-irq[359](9007000.umd_glink)	root	1		FF	90	-	1	0	0						
1122	1	syscache-rm		root	0		TS	19	0	17	5872	1194388		3	/dev/shm/lrmc_rq_1207_1_qcxserver;/dev/shm/lrmc_rq_1204_2_AdrenoOsLib;/dev/shm/lrmc_rq_1206_2_AdrenoOsLib;/sys/firmware/devicetree/base/soc@0/umd_llcc@20400000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/139	/usr/bin/syscache-rm	/usr/bin/syscache-rm	
1124	2	irq/360-vfio-irq[360](20400000.umd_llcc)	irq/360-vfio-irq[360](20400000.umd_llcc)	root	1		FF	90	-	1	0	0						
1125	2	irq/361-vfio-irq[361](20400000.umd_llcc)	irq/361-vfio-irq[361](20400000.umd_llcc)	root	1		FF	90	-	1	0	0						
1126	2	irq/362-vfio-irq[362](20400000.umd_llcc)	irq/362-vfio-irq[362](20400000.umd_llcc)	root	1		FF	90	-	1	0	0						
1131	1	systemd-userdbd		root	0		TS	19	0	1	5784	15500		4	/sys/fs/cgroup/system.slice/systemd-userdbd.service/memory.pressure	/usr/lib/systemd/systemd-userdbd	/usr/lib/systemd/systemd-userdbd	
1133	2	kworker/10:3-rcu_gp	kworker/10:3-rcu_gp	root	1		TS	19	0	1	0	0						
1136	1	vhost-user-qti		root	0		TS	19	0	4	4008	35582468		7	/dev/vhost-aud	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-aud-skt -d /dev/vhost-aud -q 8	
1137	1	vhost-user-qti		root	0		TS	19	0	4	3664	35582468		7	/dev/vhost-cam	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-cam-skt -d /dev/vhost-cam -q 4	
1141	2	psimon	psimon	root	1		FF	41	-	1	0	0						
1148	2	kworker/R-eth0-	kworker/R-eth0-	root	1		TS	39	-20	1	0	0						
1149	2	irq/302-eth0	irq/302-eth0	root	1		FF	90	-	1	0	0						
1150	1	vhost-user-qti		root	0		TS	19	0	4	2748	35582468		7	/dev/vhost-disp	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-disp-skt -d /dev/vhost-disp -q 10	
1151	1	vhost-user-eavb		root	0		TS	19	0	3	2348	35574980		5		/usr/bin/vhost-user-eavb	/usr/bin/vhost-user-eavb -s /tmp/linux-vm2-eavb-skt -n 2	
1155	1	vhost-user-qti		root	0		TS	19	0	4	2472	35582468		7	/dev/vhost-ext	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-ext-skt -d /dev/vhost-ext -q 6	
1159	1	vhost-user-glinkpassthrough		root	0		TS	19	0	2	2184	35574004		4	/dev/shm/sem.t6Pv9n	/usr/bin/vhost-user-glinkpassthrough	/usr/bin/vhost-user-glinkpassthrough --sock /tmp/gp_hello --vm_name 2 --hpass0 1 --hpass1 1 --hpass2 1	
1161	1	vhost-user-qti		root	0		TS	19	0	4	2488	35582468		7	/dev/vhost-gpce	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-gpce-skt -d /dev/vhost-gpce -q 2	
1165	1	vhost-user-qti		root	0		TS	19	0	4	3020	35582468		7	/dev/vhost-ogles	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-ogles-skt -d /dev/vhost-ogles -q 2	
1167	1	vhost-user-qti		root	0		TS	19	0	4	2476	35582468		7	/dev/vhost-misc	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-misc-skt -d /dev/vhost-misc -q 2	
1171	1	vhost-user-qti		root	0		TS	19	0	4	3376	35582468		7	/dev/vhost-vid	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-vid-skt -d /dev/vhost-vid -q 6	
1175	1	vhost-user-qti		root	0		TS	19	0	4	2436	35582468		7	/dev/vhost-vnw	/usr/bin/vhost-user-qti	/usr/bin/vhost-user-qti -s /tmp/linux-vm2-vnw-skt -d /dev/vhost-vnw -q 2	
1185	1	leprop-service		leprop	0		TS	19	0	1	3464	7648		3	/dev/socket/leprop-service type=STREAM	/usr/sbin/leprop-service	/usr/sbin/leprop-service	
1199	1	nsp_drv		root	0		TS	19	0	12	62636	424668		7	/dev/shm/lrmc_rq_1199_2_nsp_drv;/sys/firmware/devicetree/base/soc@0/umd_nsp_drv@1f012000/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/147	/usr/bin/nsp_drv	/usr/bin/nsp_drv	
1204	1	kgsl		root	0		TS	19	0	90	92020	1503800		61	/dev/shm/lrmc_rq_1204_3_AdrenoOsLib;/dev/shm/lrmc_rq_1204_2_AdrenoOsLib;/dev/shm/lrmc_rq_1204_1_kgsl;/dev/dma_heap/system;/dev/dma_heap/qcom,secure-pixel;/sys/firmware/devicetree/base/soc@0/vfio_kgsl@1/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/7;/sys/firmware/devicetree/base/soc@0/vfio_gmu@1/iommus;/dev/vfio/36;/sys/firmware/devicetree/base/soc@0/vfio_kgsl_secure@1/iommus;/dev/vfio/40;/sys/firmware/devicetree/base/soc@0/vfio_kgsl_lpac@1/iommus;/dev/vfio/6;/dev/scmi_gfx;/dev/scmnode;/dev/scmnode_sec;/sys/kernel/smmu_faults/1.vfio_kgsl/fsr_iova;/sys/kernel/smmu_faults/1.vfio_gmu/fsr_iova;/sys/kernel/smmu_faults/1.vfio_kgsl_secure/fsr_iova;/sys/kernel/smmu_faults/1.vfio_kgsl_lpac/fsr_iova;/dev/ksync	/usr/bin/kgsl	/usr/bin/kgsl -p 0	
1205	2	kworker/4:3-events	kworker/4:3-events	root	1		TS	19	0	1	0	0						
1206	1	kgsl		root	0		TS	19	0	82	36768	1426612		47	/dev/shm/lrmc_rq_1206_3_AdrenoOsLib;/dev/shm/lrmc_rq_1206_2_AdrenoOsLib;/dev/shm/lrmc_rq_1206_1_kgsl;/dev/dma_heap/system;/dev/dma_heap/qcom,secure-pixel;/sys/firmware/devicetree/base/soc@0/vfio_kgsl@2/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/4;/sys/firmware/devicetree/base/soc@0/vfio_gmu@2/iommus;/dev/vfio/44;/sys/firmware/devicetree/base/soc@0/vfio_kgsl_secure@2/iommus;/dev/vfio/48;/sys/firmware/devicetree/base/soc@0/vfio_kgsl_lpac@2/iommus;/dev/vfio/3;/dev/scmi_gfx;/dev/scmnode;/dev/scmnode_sec;/sys/kernel/smmu_faults/2.vfio_kgsl/fsr_iova;/sys/kernel/smmu_faults/2.vfio_gmu/fsr_iova;/sys/kernel/smmu_faults/2.vfio_kgsl_secure/fsr_iova;/dev/ksync	/usr/bin/kgsl	/usr/bin/kgsl -p 1	
1207	1	qcxserver		root	0		FF	50	-	166	403380	7100968		7	/dev/shm/lrmc_rq_1207_2_devcreate_0_1;/dev/shm/lrmc_rq_1207_1_qcxserver;/sys/firmware/devicetree/base/soc@0/vfio_cam_cdm_non_secure_cb/iommus;/dev/kiumd;/dev/vfio/vfio;/dev/vfio/79;/sys/firmware/devicetree/base/soc@0/vfio_cam_ipe0_non_secure_cb/iommus;/dev/vfio/81;/sys/firmware/devicetree/base/soc@0/vfio_cam_ipe1_non_secure_cb/iommus;/dev/vfio/83;/sys/firmware/devicetree/base/soc@0/vfio_cam_ipe_cdm_non_secure_cb/iommus;/dev/vfio/89;/sys/firmware/devicetree/base/soc@0/vfio_titan_base@0x9A00000/iommus;/dev/vfio/63;/sys/firmware/devicetree/base/soc@0/vfio_cam_icp0_cb/iommus;/dev/vfio/85;/sys/firmware/devicetree/base/soc@0/vfio_cam_icp1_cb/iommus;/dev/vfio/87;/dev/scmi_camera;/dev/dma_heap/system;/dev/dma_heap/qcom,synx_global;/sys/kernel/smmu_faults/soc@0:vfio_cam_cdm_non_secure_cb/fsr_iova;/sys/kernel/smmu_faults/soc@0:vfio_cam_ipe0_non_secure_cb/fsr_iova;/sys/kernel/smmu_faults/soc@0:vfio_cam_ipe1_non_secure_cb/fsr_iova;/sys/kernel/smmu_faults/soc@0:vfio_cam_ipe_cdm_non_secure_cb/fsr_iova;/sys/kernel/smmu_faults/9a00000.vfio_titan_base/fsr_iova;/sys/kernel/smmu_faults/1f4a000.vfio_cam_icp0_cb/fsr_iova;/sys/kernel/smmu_faults/1f4a000.vfio_cam_icp1_cb/fsr_iova;/dev/gpiochip0;/dev/scmnode;/dev/scmnode_sec	/usr/bin/qcxserver	/usr/bin/qcxserver -enableCCIDbgr	
1224	2	irq/363-vfio-irq[363](2.vfio_kgsl)	irq/363-vfio-irq[363](2.vfio_kgsl)	root	1		FF	90	-	1	0	0						
1226	2	irq/364-vfio-irq[364](2.vfio_kgsl)	irq/364-vfio-irq[364](2.vfio_kgsl)	root	1		FF	90	-	1	0	0						
1228	2	irq/365-vfio-irq[365](2.vfio_kgsl)	irq/365-vfio-irq[365](2.vfio_kgsl)	root	1		FF	90	-	1	0	0						
1267	2	irq/366-vfio-irq[366](1.vfio_kgsl)	irq/366-vfio-irq[366](1.vfio_kgsl)	root	1		FF	90	-	1	0	0						
1268	2	irq/367-vfio-irq[367](1.vfio_kgsl)	irq/367-vfio-irq[367](1.vfio_kgsl)	root	1		FF	90	-	1	0	0						
1270	2	irq/368-vfio-irq[368](1.vfio_kgsl)	irq/368-vfio-irq[368](1.vfio_kgsl)	root	1		FF	90	-	1	0	0						
1272	2	irq/369-vfio-irq[369](1.vfio_kgsl)	irq/369-vfio-irq[369](1.vfio_kgsl)	root	1		FF	90	-	1	0	0						
1327	2	irq/370-vfio-irq[370](9a00000.vfio_titan_base)	irq/370-vfio-irq[370](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1328	2	irq/371-vfio-irq[371](9a00000.vfio_titan_base)	irq/371-vfio-irq[371](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1329	2	irq/372-vfio-irq[372](9a00000.vfio_titan_base)	irq/372-vfio-irq[372](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
1330	2	irq/373-vfio-irq[373](9a00000.vfio_titan_base)	irq/373-vfio-irq[373](9a00000.vfio_titan_base)	root	1		FF	90	-	1	0	0						
